"tests/auto/qml/debugger/shared/qqmlinspectorclient.cpp",0
"tests/auto/qml/debugger/shared/qqmlinspectorclient.h",0
"tests/auto/qml/parserstress/tests/ecma_2/RegExp/hex-001.js",0
"tests/auto/qml/parserstress/tests/ecma_3/RegExp/octal-002.js",0
"tests/auto/qml/parserstress/tests/ecma_3/RegExp/regress-85721.js",0
"tests/auto/qml/parserstress/tests/ecma_3/Regress/regress-441477-01.js",0
"tests/auto/qml/parserstress/tests/ecma_3/String/regress-392378.js",0
"tests/auto/qml/parserstress/tests/ecma/GlobalObject/15.1.2.2-1.js",0
"tests/auto/qml/parserstress/tests/ecma/GlobalObject/15.1.2.3-1.js",0
"tests/auto/qml/parserstress/tests/ecma/GlobalObject/15.1.2.3-2.js",0
"tests/auto/qml/parserstress/tests/ecma/GlobalObject/15.1.2.6.js",0
"tests/auto/qml/parserstress/tests/ecma/GlobalObject/15.1.2.7.js",0
"tests/auto/qml/parserstress/tests/ecma/LexicalConventions/7.7.3-1.js",0
"tests/auto/qml/parserstress/tests/ecma/LexicalConventions/7.7.3-2.js",0
"tests/auto/qml/parserstress/tests/ecma/LexicalConventions/7.7.3.js",0
"tests/auto/qml/parserstress/tests/ecma/LexicalConventions/7.7.4.js",0
"tests/auto/qml/parserstress/tests/ecma/Math/15.8.2.1.js",0
"tests/auto/qml/parserstress/tests/ecma/TypeConversion/9.3.1-3.js",0
"tests/auto/qml/parserstress/tst_parserstress.cpp",0
"tests/auto/qml/qjsengine/tst_qjsengine.cpp",11
"tests/auto/qml/qjsonbinding/tst_qjsonbinding.cpp",2
"tests/auto/qml/qjsvalue/tst_qjsvalue.cpp",4
"tests/auto/qml/qjsvalue/tst_qjsvalue.h",0
"tests/auto/qml/qjsvalueiterator/tst_qjsvalueiterator.cpp",0
"tests/auto/qml/qmlmin/tst_qmlmin.cpp",1
"tests/auto/qml/qmlplugindump/tst_qmlplugindump.cpp",0
"tests/auto/qml/qqmlapplicationengine/testapp/main.cpp",0
"tests/auto/qml/qqmlapplicationengine/tst_qqmlapplicationengine.cpp",1
"tests/auto/qml/qqmlbinding/tst_qqmlbinding.cpp",0
"tests/auto/qml/qqmlbundle/data/imports/bundletest/plugin.cpp",0
"tests/auto/qml/qqmlbundle/tst_qqmlbundle.cpp",0
"tests/auto/qml/qqmlchangeset/tst_qqmlchangeset.cpp",0
"tests/auto/qml/qqmlcomponent/tst_qqmlcomponent.cpp",0
"tests/auto/qml/qqmlconnections/tst_qqmlconnections.cpp",0
"tests/auto/qml/qqmlconsole/tst_qqmlconsole.cpp",1
"tests/auto/qml/qqmlcontext/tst_qqmlcontext.cpp",0
"tests/auto/qml/qqmlcpputils/tst_qqmlcpputils.cpp",0
"tests/auto/qml/qqmldirparser/tst_qqmldirparser.cpp",1
"tests/auto/qml/qqmlecmascript/data/jsimport/importSingletonType.js",0
"tests/auto/qml/qqmlecmascript/data/jsimport/testJsModuleRemoteImport.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedFile.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedFileQualifier.2.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedFileQualifier.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedImport.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedModule.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedModuleQualifier.2.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedModuleQualifier.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/malformedModuleVersion.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/missingFileQualifier.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/missingModuleQualifier.js",0
"tests/auto/qml/qqmlecmascript/data/jsimportfail/missingModuleVersion.js",0
"tests/auto/qml/qqmlecmascript/data/remote/com/nokia/JsRemoteModule/ScriptAPI.js",0
"tests/auto/qml/qqmlengine/data/interception/qmldir/intercepted.js",0
"tests/auto/qml/qqmlengine/data/interception/qmldir/intercepted/intercepted.js",0
"tests/auto/qml/qqmlengine/data/interception/strings/intercepted.js",0
"tests/auto/qml/qqmlengine/data/interception/strings/intercepted/intercepted.js",0
"tests/auto/qml/qqmlengine/data/interception/types/intercepted.js",0
"tests/auto/qml/qqmlengine/data/interception/types/intercepted/intercepted.js",0
"tests/auto/qml/qqmlengine/tst_qqmlengine.cpp",1
"tests/auto/qml/qqmlerror/tst_qqmlerror.cpp",0
"tests/auto/qml/qqmlexpression/tst_qqmlexpression.cpp",0
"tests/auto/qml/qqmlglobal/tst_qqmlglobal.cpp",0
"tests/auto/qml/qqmlincubator/testtypes.cpp",0
"tests/auto/qml/qqmlincubator/testtypes.h",0
"tests/auto/qml/qqmlincubator/tst_qqmlincubator.cpp",0
"tests/auto/qml/qqmlinfo/tst_qqmlinfo.cpp",0
"tests/auto/qml/qqmlinstantiator/tst_qqmlinstantiator.cpp",1
"tests/auto/qml/qqmlinstruction/tst_qqmlinstruction.cpp",1
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/installedtest2/test1.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/installedtest2/test2.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/PureJsModule.1.6/FirstAPI.1.6.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/PureJsModule.1.6/FirstAPI.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/PureJsModule.1.6/SecondAPI.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/PureJsModule/FirstAPI.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/PureJsModule/SecondAPI.js",0
"tests/auto/qml/qqmllanguage/data/lib/org/qtproject/VersionedOnlyJsModule.9.0/SomeAPI.js",0
"tests/auto/qml/qqmllanguage/testtypes.cpp",0
"tests/auto/qml/qqmllanguage/testtypes.h",0
